mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.2957647323608397,0.08010186675079893,0.20865473747253419,0.006224445946521714,1,{'SVM__n_iter': 1},0.7901819177611443,0.7635718128025819,0.8052716514254975,0.7859386767079074,0.7846606383551322,0.7859254323818282,0.013369258923341815,6,0.8001732034055603,0.7736450344464738,0.8011216841206357,0.8034410376754463,0.7733987240872224,0.7903559367470677,0.013786233890025954
3.8805574417114257,0.1485465815096968,0.2268848419189453,0.017472333787189594,4,{'SVM__n_iter': 4},0.7238232798891742,0.7675255513717052,0.7799999999999999,0.7439268423883808,0.7820361698692072,0.7594571711242311,0.02239742104244811,13,0.7365334099987897,0.7818178921617559,0.7710739089597265,0.7602244914297721,0.8004315883850537,0.7700162581870196,0.021365717023823422
4.190291547775269,0.09929399500294628,0.21254634857177734,0.01598736740285261,7,{'SVM__n_iter': 7},0.8024753272694081,0.7971167294244217,0.7406939214631522,0.78161377084454,0.7910258894450726,0.7825861499605532,0.02206352394769622,7,0.8192024775047412,0.7896918232233678,0.755914220486068,0.8125897931100868,0.787009334111176,0.7928815296870879,0.022326875280433704
4.491789960861206,0.07000687112415806,0.20734024047851562,0.0025508969456038916,10,{'SVM__n_iter': 10},0.7264462676789916,0.806648735879505,0.7899139322216245,0.7678160301237223,0.6925528822864525,0.7566785958331835,0.041833761480290894,14,0.7364487417450135,0.7971796434914822,0.7869070394571756,0.7994000494334745,0.7031413572098751,0.7646153662674042,0.03831380313746099
5.004274940490722,0.14694009566472874,0.21425013542175292,0.010653974180900536,13,{'SVM__n_iter': 13},0.7592644895241573,0.8124636901559977,0.8066917697686928,0.8005379236148467,0.7630378384197213,0.7883988053905316,0.022597292853153844,4,0.7835229794617279,0.8139993260538273,0.818147765219094,0.8269193837096334,0.7700715314985928,0.802532197188575,0.021840883916931706
5.343504190444946,0.14048261515397517,0.20814156532287598,0.00602733727009306,16,{'SVM__n_iter': 16},0.7015566103587882,0.6039268423883808,0.508262506724045,0.5455406132329209,0.5638172129823995,0.5846330552977869,0.06609577398914698,25,0.7097141521742056,0.6117664037765723,0.5095428317798492,0.5527444888297085,0.570593886856163,0.5908723526832997,0.06788133149261306
5.983187913894653,0.16860512110956213,0.21445422172546386,0.010301304598312898,19,{'SVM__n_iter': 19},0.8085251130274166,0.7156320602474447,0.6984938138784292,0.7971759010220548,0.741628182356424,0.7522969870465923,0.04365776306710282,16,0.818224959313508,0.7197658746219472,0.7093516383728254,0.8330902327614875,0.7358095701523517,0.763248455044424,0.051862865304527446
6.080624675750732,0.06473876535913826,0.20843944549560547,0.005374377143529042,22,{'SVM__n_iter': 22},0.7724970199422245,0.8149919311457772,0.8203657880580957,0.7987305002689616,0.8042424242424243,0.8021626983203983,0.016688261488529636,2,0.7966993839863348,0.8280080427200941,0.8270871644444121,0.8259274876670069,0.807545084402195,0.8170534326440085,0.012681672534482642
6.680499649047851,0.2546732934730344,0.2307130813598633,0.045260132582748386,25,{'SVM__n_iter': 25},0.7953548685015946,0.7381549220010757,0.8157127487896718,0.613641742872512,0.7806065988481621,0.7486954930123937,0.07216351563582037,18,0.8230464767515367,0.7599385045963922,0.8097381928173041,0.6203031561263597,0.7857726047063063,0.7597597869995798,0.07297656701623331
6.924424362182617,0.28572012129889984,0.21162495613098145,0.01259343956720706,28,{'SVM__n_iter': 28},0.718458101998518,0.8078214093598708,0.7338676707907477,0.7763474986551909,0.6980515635933043,0.746911070891884,0.039856797334505284,20,0.7412116504593204,0.8168005786822075,0.737807109829632,0.8090677420766456,0.7122919517486674,0.7634358065592945,0.041704938647833166
7.519868278503418,0.6459076542095089,0.2496744155883789,0.05667064202801571,31,{'SVM__n_iter': 31},0.8021510110718544,0.7813125336202259,0.8037439483593329,0.7092522861753631,0.7586931481780506,0.771034465647295,0.03496712287826776,10,0.8234737185436254,0.8149310603345841,0.8195749433723215,0.7345082959036427,0.7531015353429992,0.7891179106994346,0.03755971349174883
7.954643440246582,0.6997912873997163,0.21079187393188475,0.010344710965634274,34,{'SVM__n_iter': 34},0.7199406136234282,0.8207692307692307,0.7827649273803119,0.7959655728886497,0.7418768502072233,0.7722614803812167,0.03656970612164603,9,0.752638905701489,0.8288719185666524,0.7957624810952587,0.8336837503887827,0.7580688847726559,0.7938051881049677,0.03404571189952817
7.530684518814087,0.06854641695014817,0.20380597114562987,0.0030688584006856117,37,{'SVM__n_iter': 37},0.7894624083162405,0.812582033351264,0.8210381925766541,0.7966379774072081,0.7103956079444536,0.7860303034549114,0.039428181121673414,5,0.8155219976058857,0.8295929858510963,0.8250076512989328,0.8316519969436481,0.7018650411727861,0.8007279345744698,0.04974279737924969
7.896551179885864,0.03651883534817625,0.20606164932250975,0.003631608853029621,40,{'SVM__n_iter': 40},0.5514481469947058,0.6617805271651426,0.7695804195804195,0.7631307154384077,0.7710495720975297,0.7033782689851426,0.08643365014295137,22,0.581549012091622,0.6788860918711108,0.7898537894414965,0.7979066261223445,0.7887151550263598,0.7273821349105868,0.08515552446981513
