mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.2815600872039794,0.4075089416615083,38.094448471069335,0.7743676094072965,manhattan,1,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.8786218698176769,0.87171739060644,0.8778237358815674,0.8760917138720459,0.8751746607252234,0.8758858538424493,0.002415288670886929,20,0.999981940330853,0.9998861177542421,0.9999430653609656,0.9998861307219313,0.9999430653609657,0.9999280639057915,3.706920023562342e-05
3.2206968784332277,0.4175176085307421,39.43442549705505,1.879613259996842,manhattan,1,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.8786218698176769,0.87171739060644,0.8778237358815674,0.8760917138720459,0.8751746607252234,0.8758858538424493,0.002415288670886929,20,0.999981940330853,0.9998861177542421,0.9999430653609656,0.9998861307219313,0.9999430653609657,0.9999280639057915,3.706920023562342e-05
3.139635181427002,0.1772307376906849,46.41849737167358,1.677804870808276,manhattan,6,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 6, 'KNN__weights': 'uniform'}",0.7360710471983155,0.7341506766262,0.7307319635193061,0.7329221191059925,0.7537513012952227,0.73752506064747,0.00829572209533379,45,0.7971508777196645,0.7940080674995692,0.7935445439127825,0.7939884399425249,0.794865764337669,0.7947115386824419,0.00129257733048841
3.4573668479919433,0.09701487441223135,48.20725827217102,1.3400716138787774,manhattan,6,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 6, 'KNN__weights': 'distance'}",0.8812898369497429,0.8770689820318942,0.8845579345245654,0.8854768047726392,0.8856434100566795,0.8828071137198442,0.0032700973893710714,17,0.999981940330853,0.9998861177542421,0.9999430653609656,0.9999819409831329,0.9999430653609657,0.9999472259580319,3.515410176476026e-05
3.4756014823913572,0.12213718533244244,49.86318955421448,0.4891697256086234,manhattan,11,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 11, 'KNN__weights': 'uniform'}",0.7546735310819651,0.7590468130703352,0.747565386911363,0.7497034708995337,0.7698721233682176,0.7561721366194228,0.0079258434661095,34,0.7936177783257856,0.7912583332488039,0.7918379154606117,0.7934305207847853,0.7888521754683009,0.7917993446576576,0.0017290126572779398
3.480836200714111,0.1983465567925327,49.2829653263092,1.6406407587155687,manhattan,11,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 11, 'KNN__weights': 'distance'}",0.8824518877799934,0.8793804527051101,0.8861638537850002,0.8854605786949956,0.8891442932753276,0.8845199330565425,0.0033365847892564463,12,0.999981940330853,0.9998861177542421,0.9999430653609656,0.9999819409831329,0.9999430653609657,0.9999472259580319,3.515410176476026e-05
3.021409797668457,0.04277553252309261,46.61865754127503,0.13573045180081345,manhattan,16,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.7330968444109723,0.7430680878632528,0.7365043547396665,0.7292929741742062,0.755978355136508,0.7395879234975188,0.00936323808540142,42,0.7668622458291294,0.7639459249616283,0.765703937277679,0.7661212999856706,0.7637814646083945,0.7652829745325004,0.0012178941361034301
3.0025636672973635,0.01955639282743869,46.753049325942996,0.1426325588539975,manhattan,16,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.8810747812339317,0.8782812936657177,0.8887196018899826,0.8860385298581224,0.8918003672425443,0.8851825093196369,0.004930359755546719,8,0.999981940330853,0.9998861177542421,0.9999430653609656,0.9999819409831329,0.9999430653609657,0.9999472259580319,3.515410176476026e-05
3.0344929695129395,0.023426508849138647,47.346991300582886,0.13729693292570466,manhattan,21,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21, 'KNN__weights': 'uniform'}",0.7448893183424566,0.7540596782571763,0.7461821573155873,0.7416261097007919,0.7654386850097044,0.75043901168855,0.008540002248558465,36,0.7741974577958426,0.7701117193633455,0.7669779973757502,0.7717183120413372,0.7675302364327945,0.7701071446018141,0.0026742685559161517
3.030084657669067,0.03131239360886022,47.51585001945496,0.14514078675238992,manhattan,21,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21, 'KNN__weights': 'distance'}",0.8810198495965189,0.8815804154436976,0.8898864272837783,0.8862943291997978,0.8950063834640143,0.8867570707650809,0.005249203578203586,1,0.999981940330853,0.9998861177542421,0.9999430653609656,0.9999819409831329,0.9999430653609657,0.9999472259580319,3.515410176476026e-05
3.0510290622711183,0.02883573166365714,47.9944827079773,0.11439279786881776,manhattan,26,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 26, 'KNN__weights': 'uniform'}",0.7321751112711037,0.7426173852908995,0.7364986616242556,0.7336541686373288,0.7544000481845389,0.7398687840787282,0.008097705119150993,41,0.7579798584485558,0.7546137446664948,0.7539953285546129,0.757931420679867,0.752679645946538,0.7554399996592138,0.0021469693013406025
