mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.01524019241333,0.029105743596346132,0.015603256225585938,3.598146339400002e-06,0.001,0.8,365,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 365}",0.7626057234100947,0.7553772511966805,0.7851049373395742,0.7396446726055663,0.7666465348029594,0.7618743539836949,0.014821880721443251,5,0.7899591290066291,0.7944559491571044,0.7858549039330797,0.7977874761262382,0.7785102459369562,0.7893135408320016,0.006743027163405375
4.186744546890258,0.01107291237803318,0.0187406063079834,0.006245533361565223,0.0001,0.05,365,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 365}",0.7375813976697189,0.6961431267419044,0.750025164829634,0.701104736020937,0.7472318687402486,0.7264149408733239,0.023116347785178452,22,0.9927839851024207,0.993020009306654,0.9927873429502094,0.993485342019544,0.9909260120986505,0.9926005382954959,0.0008753765193568333
4.68331241607666,0.015915783911848065,0.018741941452026366,0.006245103957069432,0.0001,0.3,365,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 0.3, 'SVM__n_iter': 365}",0.7617324917042989,0.6973241848199668,0.7882442498364287,0.7331269817303336,0.7523906588152399,0.7465581993871127,0.030353139347161658,8,0.8659732101079948,0.8276275800266331,0.8402530031194526,0.8640797614738983,0.8265002279660261,0.844886756538801,0.017148908071077856
4.904059600830078,0.13687078521801593,0.016788816452026366,0.001428968277473417,0.0001,0.55,365,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 0.55, 'SVM__n_iter': 365}",0.776596142810808,0.7493844750228088,0.7358888217826764,0.7188396497055715,0.7706351602999647,0.7502839520862302,0.021462903616181167,7,0.8022808777764169,0.8177802609472855,0.7591413593042259,0.792842336816278,0.7941627379738129,0.7932415145636039,0.01922336466664963
4.709695148468017,0.025658728131200417,0.01311507225036621,0.0050030556683977635,0.0001,0.8,365,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 365}",0.7732965744367657,0.7307625010935723,0.7112272887412551,0.7115229754894559,0.7313654436559465,0.7316590088362337,0.02262879680546723,18,0.7737367361614867,0.8038779557062895,0.7233863373928521,0.7843092786089528,0.727252750868386,0.7625126117475934,0.031894483755183826
3.889558458328247,0.1522521545805125,0.015606164932250977,8.985565766822461e-06,1e-05,0.05,365,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 365}",0.7252438811406902,0.692787422043918,0.7464077205697316,0.7021427852433438,0.7543346419044743,0.7241747503069731,0.023977333451158947,23,0.9981378026070762,0.9986040018613307,0.9988366682177757,0.9997673336435552,0.998371335504886,0.9987434283669249,0.0005624501924140276
4.624014043807984,0.19582060674528637,0.02812356948852539,0.006246794784548587,1e-05,0.3,365,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 0.3, 'SVM__n_iter': 365}",0.7917778997530001,0.6449514453901242,0.7734536212189843,0.7161533041421309,0.773988373848709,0.7400673537417345,0.05397486914327203,11,0.860614289617229,0.7794774148845259,0.8420461791797297,0.8412177459408728,0.8406278544715026,0.832796696818772,0.02769316997936064
4.597736549377442,0.020939412753555077,0.018734502792358398,0.006259898977377964,1e-05,0.55,365,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 0.55, 'SVM__n_iter': 365}",0.7549150470297648,0.7224576006398961,0.7155367658160954,0.6956125119532941,0.7246086868991896,0.7226449116529736,0.019120506735709433,24,0.7784287356213552,0.7652435698944643,0.7330220147809724,0.756178976048683,0.7439573335338808,0.7553661259758712,0.015871537022860833
4.649649810791016,0.029027474256665662,0.021863842010498048,0.007654435170248996,1e-05,0.8,365,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 365}",0.7639467578154238,0.6316661042580581,0.6396648044692738,0.6902398208264129,0.6794629825356082,0.6810300996221299,0.0471682641916055,32,0.7798567866574969,0.7079888131818635,0.6492280490651826,0.7475895138761588,0.6836967472146626,0.7136719819990728,0.0460752882497333
3.695163917541504,0.016689558582627058,0.01559619903564453,6.97552625576391e-07,1e-06,0.05,365,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 365}",0.7398518001047879,0.6970742254383663,0.7323091247672253,0.7585623332830035,0.7490940661331723,0.7353697460292702,0.021083211562698566,15,0.9979929563090179,0.9993020009306653,0.9995346672871104,0.9993020009306653,0.9993020009306653,0.999086725277625,0.0005542586798464383
4.384955596923828,0.013406687791943704,0.01871943473815918,0.006250262906833214,1e-06,0.3,365,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 0.3, 'SVM__n_iter': 365}",0.7616763553803547,0.6329846399960007,0.7819152951834516,0.7190787155870954,0.7868098545472847,0.736477469931819,0.057008189007196,12,0.8053430619800842,0.7518654505762514,0.8672140984844566,0.8292702893680094,0.8261817805791746,0.8159749361975953,0.03776098710580909
4.554182863235473,0.012419401713865455,0.018735122680664063,0.006259112676387072,1e-06,0.55,365,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 0.55, 'SVM__n_iter': 365}",0.7492390409420924,0.7114218939422345,0.7058797624440083,0.6738512255272031,0.6981919069907897,0.7077420721763598,0.024418186011769597,30,0.775019548362177,0.7934001225716185,0.7229076870770682,0.7235716087507619,0.7153393716911632,0.7460476676905579,0.03182846595221868
4.632125186920166,0.03771235675941162,0.01872115135192871,0.006250476849890158,1e-06,0.8,365,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 365}",0.6287018786956414,0.6154312424231063,0.6480446927374303,0.669327847400473,0.6725992752529065,0.6468012591916165,0.022299828043313315,34,0.6331176732895575,0.6634220238127935,0.6623462796101232,0.6952752278485178,0.6642965250457107,0.6636915459213405,0.01966997221725345
3.675543451309204,0.00399618467999877,0.01560354232788086,1.2082906810949893e-05,1e-07,0.05,365,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 365}",0.7420723035852399,0.6679789534200693,0.716694347979264,0.6862889425738586,0.7417522270874227,0.7109629708847727,0.02968741830063838,28,0.9983705772811918,0.9997673336435551,0.9980838319600537,0.999158249158249,0.9995346672871103,0.9989829318660319,0.0006532676411562246
4.394294548034668,0.030853054493521687,0.01561279296875,1.3660698019621045e-05,1e-07,0.3,365,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 0.3, 'SVM__n_iter': 365}",0.7681320326339163,0.6702848287153338,0.7739317529820323,0.7265275051587899,0.7868916402435956,0.7451451179438582,0.042549533452879894,10,0.8557260214608043,0.823562784996669,0.8216945317922517,0.8420669389724764,0.8418652164580502,0.8369830987360503,0.012765756987546876
4.556871318817139,0.01608462844663414,0.015604686737060548,1.1745497172892538e-05,1e-07,0.55,365,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 0.55, 'SVM__n_iter': 365}",0.7462451036650783,0.727600514916326,0.7058797624440082,0.7015451205395339,0.7187830288388948,0.7200282260936048,0.016056029516533715,25,0.7732503823314206,0.8063756859341611,0.7212582627892073,0.7551178764533814,0.7405903301668774,0.7593185075350096,0.029070422540303648
4.6149680614471436,0.013594093433526308,0.021863317489624022,0.0076541994692114635,1e-07,0.8,365,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 365}",0.7751553104962452,0.7449601939684801,0.606145251396648,0.6783997684835673,0.7226395389803212,0.7055121978391963,0.05883841969586255,31,0.7738815824595451,0.7813650335031705,0.6193578408562121,0.7086053649571565,0.7212582627892075,0.7208936169130584,0.058181035809588846
3.6846546649932863,0.019614831335448918,0.015609025955200195,1.2438962422128278e-05,1e-08,0.05,365,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 365}",0.6920486015817969,0.7069663679652056,0.7387198651165131,0.712170969852534,0.7441995067693391,0.7188019841895041,0.019708601622087343,26,0.9993016759776536,0.9972080037226615,0.9990693345742205,0.9997673336435552,0.9995346672871103,0.9989762030410402,0.0009142105762710843
4.386379814147949,0.009189808455024496,0.018720388412475586,0.0062512161063871495,1e-08,0.3,365,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 0.3, 'SVM__n_iter': 365}",0.6184289314138869,0.7088848062189895,0.769358045196034,0.7251182746992803,0.7706099954703305,0.7184188386735805,0.0556206012685645,27,0.6676409444763707,0.8277131133583446,0.844111974405134,0.8516403369823566,0.8384790200751112,0.8059170778594634,0.0695774429749416
4.7261491298675535,0.14310366490695198,0.018731212615966795,0.006247849446655237,1e-08,0.55,365,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 0.55, 'SVM__n_iter': 365}",0.7776315461191089,0.7384799970004875,0.7002931702652373,0.6975816598721626,0.7416893150133373,0.7311644076879864,0.029687852952378465,19,0.8027409316011441,0.7741127486253849,0.720047536008448,0.7554735347894956,0.7792262629396179,0.7663202027928182,0.027613654390923163
4.720267915725708,0.08096842657040389,0.016094160079956055,0.0009769200437893695,1e-08,0.8,365,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 365}",0.7604413562535866,0.6542249384475023,0.6163873370577282,0.684439327595752,0.6554934823091247,0.6742417795188405,0.04826125750231224,33,0.7733901256433686,0.7136603008419147,0.634481154025128,0.7317964036205079,0.6524853780554106,0.7011626724372659,0.051239291729440736
3.7129989147186278,0.021183529267949613,0.01874227523803711,0.006262336868615928,1e-09,0.05,365,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 0.05, 'SVM__n_iter': 365}",0.7136797984082234,0.7233762013672779,0.7417522270874225,0.7110008052745482,0.7443064572952841,0.7268144241714182,0.01387945803109229,21,0.9993016759776536,0.9983713355048858,0.9990693345742205,0.9997673336435552,0.9986929164453595,0.999040519229135,0.0004828927244237002
4.4062717914581295,0.016644830262728384,0.018735647201538086,0.006258737244853522,1e-09,0.3,365,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 0.3, 'SVM__n_iter': 365}",0.7321548863551309,0.6795958156799521,0.7393238210277316,0.7230421762544667,0.7873697720066435,0.7322818373527651,0.034479907316487896,17,0.8282060099045033,0.822429272174124,0.8063710628857207,0.8405138714584968,0.856449166709753,0.8307938766265195,0.016886738593477602
4.566219902038574,0.01976439063608281,0.01872568130493164,0.006247741911547956,1e-09,0.55,365,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 0.55, 'SVM__n_iter': 365}",0.7587822160125746,0.7083973854248685,0.7146056671196336,0.7131712718304897,0.7436584629322059,0.7277354839823494,0.019887379589807214,20,0.7749634155149618,0.802569452672995,0.7291348415126916,0.7735118362154193,0.7755850736306761,0.7711529239093488,0.023631528907566347
4.622529220581055,0.011551849487974301,0.018729305267333983,0.006248442402099499,1e-09,0.8,365,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 365}",0.7620381228013273,0.7198580230712509,0.6405959031657354,0.6832691630177663,0.7410224470280337,0.7093905311380665,0.04312087989732199,29,0.7608516962325831,0.7493069053648231,0.652629129827827,0.7370928926303519,0.7371136524230988,0.7273988552957368,0.03841332767202772
