mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.21783862113952637,0.032565718234032426,0.0018050670623779297,0.0016046763059776052,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6820766625423369,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5364365783267336,0.07284659453971697,25,0.49999999999999983,0.7771707614114411,0.5,0.5,0.5,0.5554341522822882,0.11086830456457648
0.24665360450744628,0.014094409482098138,0.003916311264038086,0.00037696419973933106,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6820766625423369,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5364365783267336,0.07284659453971697,25,0.49999999999999983,0.7771707614114411,0.5,0.5,0.5,0.5554341522822882,0.11086830456457648
0.22111258506774903,0.002202166550844226,0.0039103031158447266,0.0006651994061574643,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6882069163760889,0.49999999999999994,0.49999999999999983,0.714083496904726,0.5804425729328279,0.0988727526108334,8,0.49999999999999983,0.7476339047849228,0.5,0.5,0.7418613778548632,0.5978990565279572,0.1199152622075775
0.2192923069000244,0.003931935439609324,0.003407573699951172,0.0007380982472337967,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6943559171634609,0.49999999999999994,0.49999999999999983,0.7150145956011876,0.5818591473631701,0.10048132000441892,5,0.49999999999999983,0.7489125888585381,0.5,0.5,0.740088961587333,0.5978003100891741,0.11981292342702463
0.2106527328491211,0.0024315858310849387,0.0037097930908203125,0.0005114360948246753,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6872945646332471,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5374807676016358,0.07493421187989144,17,0.49999999999999983,0.6826682005121013,0.5,0.5,0.5,0.5365336401024202,0.07306728020484053
0.23201422691345214,0.02131591986713754,0.003212594985961914,0.0002563423787010848,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6872945646332471,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5374807676016358,0.07493421187989144,17,0.49999999999999983,0.6826682005121013,0.5,0.5,0.5,0.5365336401024202,0.07306728020484053
0.20386185646057128,0.004765312877018458,0.003309822082519531,0.00039508335764884734,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6872945646332471,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5374807676016358,0.07493421187989144,17,0.49999999999999983,0.6826682005121013,0.5,0.5,0.5,0.5365336401024202,0.07306728020484053
0.2069474220275879,0.0043882622542744535,0.0032109737396240233,0.0005067944435540193,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6872945646332471,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5374807676016358,0.07493421187989144,17,0.49999999999999983,0.6826682005121013,0.5,0.5,0.5,0.5365336401024202,0.07306728020484053
0.20354862213134767,0.0030100754004247963,0.003308010101318359,0.0004008238637981432,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6811268168922551,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5362464983629192,0.07246657317958942,28,0.49999999999999983,0.7193121707653349,0.5,0.5,0.5,0.5438624341530669,0.08772486830613399
0.20332660675048828,0.0027626284591220672,0.003215456008911133,0.0002529422516715818,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6829890142851787,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5366191551340818,0.0732116150566816,23,0.49999999999999983,0.71817865794279,0.5,0.5,0.5,0.543635731588558,0.08727146317711602
0.20586590766906737,0.009152657837313432,0.003000974655151367,0.0016695309102316997,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6872945646332471,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5374807676016358,0.07493421187989144,17,0.49999999999999983,0.6826682005121013,0.5,0.5,0.5,0.5365336401024202,0.07306728020484053
0.20158233642578124,0.003742178130860812,0.003008317947387695,0.00031688429953196685,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6872945646332471,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5374807676016358,0.07493421187989144,17,0.49999999999999983,0.6826682005121013,0.5,0.5,0.5,0.5365336401024202,0.07306728020484053
0.20884919166564941,0.004610916344232273,0.0032098770141601564,0.0002454395033983929,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6882069163760889,0.49999999999999994,0.49999999999999983,0.714083496904726,0.5804425729328279,0.0988727526108334,8,0.49999999999999983,0.7476339047849228,0.5,0.5,0.7418613778548632,0.5978990565279572,0.1199152622075775
0.20696659088134767,0.002812989404717405,0.0036015033721923826,0.0005724293624954657,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6943559171634609,0.49999999999999994,0.49999999999999983,0.7150145956011876,0.5818591473631701,0.10048132000441892,5,0.49999999999999983,0.7489125888585381,0.5,0.5,0.740088961587333,0.5978003100891741,0.11981292342702463
0.20393924713134765,0.002870872460717195,0.003503274917602539,0.0007730130314118191,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.6882069163760889,0.49999999999999994,0.49999999999999983,0.714083496904726,0.5804425729328279,0.0988727526108334,8,0.49999999999999983,0.7476339047849228,0.5,0.5,0.7418613778548632,0.5978990565279572,0.1199152622075775
0.2112729549407959,0.01128491573445656,0.0031126976013183595,0.00037954367538841195,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.6943559171634609,0.49999999999999994,0.49999999999999983,0.7150145956011876,0.5818591473631701,0.10048132000441892,5,0.49999999999999983,0.7489125888585381,0.5,0.5,0.740088961587333,0.5978003100891741,0.11981292342702463
