mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2750267028808594,0.007655142261005514,0.015628957748413087,1.8069548913475433e-06,1,{'SVM__n_iter': 1},0.690008981811831,0.7257570644770226,0.616255221702149,0.7245331924102874,0.7109630580300971,0.693510873732089,0.04069835009283474,12,0.6837518567018693,0.7750571464668063,0.6418641980531231,0.7552095328968295,0.7185669319219808,0.7148899332081219,0.04808663388791655
0.2906529903411865,0.007655901443368748,0.01562790870666504,8.971637593377486e-07,2,{'SVM__n_iter': 2},0.7647264289813128,0.7604576756277104,0.7230673410841009,0.7260745382253762,0.7399592329759926,0.7428749370205129,0.017148140298370584,10,0.775909430632362,0.7670809671073333,0.739705492962822,0.7628683296435739,0.7327670218549698,0.7556662484402122,0.01655942326764567
0.31878180503845216,0.007655453585677838,0.015628480911254884,1.0512069551967909e-06,4,{'SVM__n_iter': 4},0.7767021780893689,0.690787746991114,0.7465838743771703,0.7120577281191806,0.6842631737883134,0.7221016810205064,0.03492443867883465,11,0.7807564823625098,0.7366785759406508,0.7563552384399289,0.7779900760356787,0.732766630160767,0.756909400587907,0.020027705370265183
0.3893930912017822,0.012128247530923576,0.016607904434204103,0.0019605640249848546,8,{'SVM__n_iter': 8},0.7710760709563135,0.7391236424081088,0.7731076048115154,0.7296164879963762,0.7774737027530322,0.7580815546669145,0.019696071713950006,9,0.7796907433402106,0.781935517284403,0.7801063998132403,0.7942011240056841,0.7752454747568753,0.7822358518400827,0.0063739384028781805
0.4975865840911865,0.0066863783165952454,0.018751096725463868,0.006251028377460916,16,{'SVM__n_iter': 16},0.7800578827873557,0.7624386037268943,0.7746237857969702,0.7501509889778045,0.7639035683728421,0.7662419231877715,0.010393199943721093,8,0.7831101365716099,0.7869309777401465,0.7909394863792258,0.8022645408638894,0.7741193539239142,0.7874728990957571,0.009256937267205431
0.7236002922058106,0.011703132336709813,0.018744707107543945,0.006238580328419571,32,{'SVM__n_iter': 32},0.778199146727876,0.7587329558946672,0.7768319995973627,0.7514281040817353,0.7887790024661533,0.7707950435400496,0.013673436353086765,5,0.7882001689480939,0.7943684540517296,0.7875724830122224,0.7979461122783599,0.7824314966008777,0.7901037429782567,0.005451325570144685
1.1876375198364257,0.009883109948892327,0.015616035461425782,2.4695653761226158e-05,64,{'SVM__n_iter': 64},0.7806254833961228,0.7493844750228088,0.7871810357843877,0.7361593437012431,0.7905342493331318,0.7687781731912591,0.021869242420727967,7,0.7867466029813999,0.7975461350312353,0.7976378489407806,0.8038650033764041,0.7824389387907303,0.79364690582411,0.007858420163122314
2.106749725341797,0.01170999768302827,0.015600252151489257,9.454611930891307e-06,128,{'SVM__n_iter': 128},0.7878545944462464,0.7591016459825278,0.7881121344808494,0.7373295082792289,0.790056117570084,0.7724958580381408,0.0209915195767488,1,0.7946350344333801,0.7959971185468436,0.7989997696838088,0.8056241020410402,0.7812133276302657,0.7952938704670678,0.007995469751509901
3.9506797313690187,0.020970934549524752,0.015614557266235351,2.199785787355906e-05,256,{'SVM__n_iter': 256},0.7778373793069036,0.7549898141551998,0.791144496451759,0.7401228043686143,0.7918113644370627,0.7711803319123844,0.02046413702330074,4,0.7882260764160394,0.79614621334524,0.7995747767734739,0.8045496848428443,0.7826508453544283,0.7942295193464052,0.007859495240170782
7.642719888687134,0.03665843308155303,0.015602970123291015,1.3154657328597587e-05,512,{'SVM__n_iter': 512},0.7796961153663831,0.7538649969379975,0.7859039206804569,0.7382606069756907,0.7933275454225175,0.7702114029215453,0.020772059733598223,6,0.7888984929704402,0.7984728769096885,0.8000401094863635,0.8056241020410402,0.7825278533747588,0.7951126869564583,0.008283169195003997
15.064632129669189,0.10696282199211019,0.01559910774230957,2.6187000689975704e-06,1024,{'SVM__n_iter': 1024},0.7862016915745615,0.7505092922400112,0.7871810357843877,0.7376755246866977,0.7961208415119029,0.7715400982925082,0.023029845146504132,3,0.7922452667841138,0.8001015414048024,0.7983017706144742,0.8081834319619334,0.7834925961961793,0.7964649213923007,0.008246323012800805
29.771351194381715,0.15439421347930316,0.01873040199279785,0.00624848917870809,2048,{'SVM__n_iter': 2048},0.7837753549063147,0.7505092922400112,0.7868350193769188,0.7416389853540691,0.7994992198902814,0.7724517800941818,0.02234482753852534,2,0.7936419148288065,0.7989382096225783,0.7982128560304457,0.807074937368097,0.7824730161863713,0.7960681868072598,0.008058543973576318
