mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5290192127227783,0.024207880294681943,0.016925239562988283,0.0025948764268279648,1,{'Boost__n_estimators': 1},0.8625909760016505,0.8605041658574942,0.8564276260235267,0.8645562562719715,0.8671061860193087,0.8622368540935721,0.003632131985351644,1,0.9736717480459092,0.9740469638436333,0.9712578905454247,0.9718954380538009,0.9729771961954543,0.9727698473368445,0.0010524305149019661
0.8822542190551758,0.0447390664650227,0.018122434616088867,0.004993558381627077,2,{'Boost__n_estimators': 2},0.8625909760016505,0.8605041658574942,0.8564276260235267,0.8645562562719715,0.8671061860193087,0.8622368540935721,0.003632131985351644,1,0.9736717480459092,0.9740469638436333,0.9712578905454247,0.9718954380538009,0.9729771961954543,0.9727698473368445,0.0010524305149019661
1.7190423965454102,0.3996246820974398,0.019956493377685548,0.006827559277895232,5,{'Boost__n_estimators': 5},0.8625909760016505,0.8605041658574942,0.8564276260235267,0.8645562562719715,0.8671061860193087,0.8622368540935721,0.003632131985351644,1,0.9736717480459092,0.9740469638436333,0.9712578905454247,0.9718954380538009,0.9729771961954543,0.9727698473368445,0.0010524305149019661
1.7630767345428466,0.35340779761404106,0.01944103240966797,0.0050403020912407155,10,{'Boost__n_estimators': 10},0.8625909760016505,0.8605041658574942,0.8564276260235267,0.8645562562719715,0.8671061860193087,0.8622368540935721,0.003632131985351644,1,0.9736717480459092,0.9740469638436333,0.9712578905454247,0.9718954380538009,0.9729771961954543,0.9727698473368445,0.0010524305149019661
1.657842206954956,0.3665090208556169,0.022705459594726564,0.007027271323337795,20,{'Boost__n_estimators': 20},0.8625909760016505,0.8605041658574942,0.8564276260235267,0.8645562562719715,0.8671061860193087,0.8622368540935721,0.003632131985351644,1,0.9736717480459092,0.9740469638436333,0.9712578905454247,0.9718954380538009,0.9729771961954543,0.9727698473368445,0.0010524305149019661
1.6274850845336915,0.3806280389668428,0.02004232406616211,0.006141383126220602,30,{'Boost__n_estimators': 30},0.8625909760016505,0.8605041658574942,0.8564276260235267,0.8645562562719715,0.8671061860193087,0.8622368540935721,0.003632131985351644,1,0.9736717480459092,0.9740469638436333,0.9712578905454247,0.9718954380538009,0.9729771961954543,0.9727698473368445,0.0010524305149019661
1.6437971591949463,0.377613350434897,0.022305631637573244,0.007563546023008422,40,{'Boost__n_estimators': 40},0.8625909760016505,0.8605041658574942,0.8564276260235267,0.8645562562719715,0.8671061860193087,0.8622368540935721,0.003632131985351644,1,0.9736717480459092,0.9740469638436333,0.9712578905454247,0.9718954380538009,0.9729771961954543,0.9727698473368445,0.0010524305149019661
