mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8556758880615234,0.21169191546258317,0.016243171691894532,0.0017250243051122043,relu,3.1622776601683795,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (12,)}",0.7622487025607748,0.7602371520491934,0.7506327585151564,0.760344716930645,0.7836515849718215,0.7634225111299607,0.010897207869498252,146,0.7652987054468826,0.767145680417954,0.7609649706908554,0.7677251533118409,0.7690528755922431,0.7660374770919552,0.002808739876999012
1.1136622905731202,0.1421409916149431,0.015549612045288087,0.0018100926784645809,relu,3.1622776601683795,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (6, 6)}",0.7700779410859175,0.7748184427150517,0.7693448441764692,0.7670280507083029,0.7786343040345665,0.7719806997409258,0.004181242086104663,108,0.7753420163218934,0.7788995634195812,0.7785431076117898,0.7767478633953945,0.7637135633630117,0.7746492228223341,0.005616059772551509
1.3360538482666016,0.2643715437342215,0.01423802375793457,0.000511099451171016,relu,3.1622776601683795,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (3, 3)}",0.7703056277890141,0.7447121555885013,0.7565166426546635,0.7622392842884503,0.7839737367932728,0.7635488050915815,0.013181926911521678,145,0.7711644925671453,0.7513156204690663,0.7675519214048462,0.7685274840510834,0.7699141932249989,0.765694742343428,0.007293210798791597
1.031543779373169,0.16412075106771484,0.01574225425720215,0.0005109875047458178,relu,3.1622776601683795,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (12, 12)}",0.7721051487588214,0.775801422985976,0.7730116712156743,0.7621670403930596,0.7780401267937961,0.7722252509316166,0.005447731041165805,103,0.7739924257406187,0.7820368494087998,0.779927598617762,0.7704665581348955,0.7710865158350927,0.7755019895474338,0.0046780587758740765
1.2472178936004639,0.2671066182638961,0.014839267730712891,0.0006012043863140916,relu,3.1622776601683795,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7743254394925712,0.7713072913952977,0.7679613184070596,0.7621220813219417,0.782457339074666,0.7716347170448222,0.0067592672901691,115,0.7741097097279517,0.7797738665345655,0.7763890879752742,0.7708502351295513,0.7684564920857788,0.7739158782906242,0.003991827370044606
1.1016301155090331,0.13733855585881924,0.014338207244873048,0.000511323901935422,relu,3.1622776601683795,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.7754748593355364,0.7624464564554607,0.7675557908856182,0.7686999949643208,0.7824846238989388,0.7713320541503558,0.0069524173217803,120,0.7765622152661062,0.7708464297298951,0.7761365487347923,0.7759422362995091,0.7709956819825473,0.77409662240257,0.0026010121939056496
1.1693105697631836,0.1380893491804862,0.017045354843139647,0.0008388791176378317,relu,3.1622776601683795,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (12, 12, 12)}",0.779288956990962,0.7803095670781737,0.757761098448774,0.7638227585714339,0.7914679794978736,0.7745301666175203,0.012155240843245046,70,0.7825212746851365,0.7848626600929717,0.7695887238765506,0.7736769586282854,0.779432500145159,0.7780164234856206,0.005639627453441732
0.9324806690216064,0.10924358183366988,0.015340757369995118,0.001891691192086221,relu,1.0,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6,)}",0.7759741780516597,0.7710702630245214,0.7611332985384159,0.7758831445940997,0.7807279288316993,0.7729575527444761,0.006654420152498657,95,0.7797674908399573,0.777959609160213,0.7738778150977121,0.7815571408062986,0.7773783126811141,0.7781080737170589,0.0025729131293001284
0.9421061038970947,0.19472436385703049,0.013960647583007812,0.0008353058039792982,relu,1.0,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (3,)}",0.7710765785181641,0.7626977604733252,0.7569554403476683,0.7690774405189187,0.784368132510115,0.7688346389449766,0.009220949132618339,141,0.7740678543211862,0.7694248123096282,0.7690153921026033,0.7749707816951767,0.7736673389424614,0.7722292358742111,0.0024963299074766696
1.0988230228424072,0.18587208694073662,0.014738988876342774,0.0008743147236243381,relu,1.0,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (12,)}",0.7708019203311003,0.7644486652993624,0.7674448903137399,0.7758728099320711,0.7853404793900838,0.7727811835083841,0.0073363223759543355,96,0.7719363814599636,0.7757002316384456,0.7800007256770721,0.7842885928120409,0.7771494328411731,0.777815072885739,0.0041511006109261825
1.2586305141448975,0.15809925572294045,0.014739227294921876,0.0008737951007604168,relu,1.0,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6, 6)}",0.7771472152093929,0.780110168523685,0.763917133249834,0.779195305035449,0.7880680731680906,0.7776873595353825,0.007820519333734403,40,0.7855070680004355,0.7874989481132233,0.7793030943538293,0.786919591279414,0.7802494269788816,0.7838956257451567,0.003438347155427949
1.1136623859405517,0.23988354501013429,0.013936948776245118,0.00037542614395370225,relu,1.0,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (3, 3)}",0.7742092607241029,0.7692707420547142,0.7688389137930693,0.7680667500680476,0.7749896571097372,0.7710750740423682,0.0029138252364883607,123,0.7767349492864498,0.7768985496100982,0.7819031849392541,0.7755106027650721,0.7674629767739821,0.7757020526749714,0.004666295028288774
1.1854531288146972,0.27087226076387994,0.015842342376708986,0.0002456904834245336,relu,1.0,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (12, 12)}",0.7859154886955294,0.7717047069900411,0.7673223073374056,0.779628768407794,0.7885074279560507,0.7786155091874294,0.00809274101005827,35,0.7885997364674503,0.780105947673251,0.7820424471568157,0.7914681418913448,0.7848662119676838,0.7854164970313092,0.0041627966443483775
1.1202799320220946,0.10292184186235447,0.014638757705688477,0.0007367727971753654,relu,1.0,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7681073097102294,0.7848616564803017,0.7667057725557612,0.7720114313210695,0.791400902933497,0.7766171855035816,0.009781469891898202,53,0.7691039873569397,0.7893365775500043,0.7769440187107878,0.7805790297412967,0.7842257707936747,0.7800378768305406,0.0068325549317295635
0.9515309810638428,0.2629601237975298,0.014538812637329101,0.0005492064039701867,relu,1.0,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.7711205238280945,0.7630180086301219,0.7754667202850637,0.7743276792199899,0.7844352090744915,0.7736730880220563,0.006921207595478795,85,0.7708859508097637,0.7751835165539315,0.7829660402707507,0.7808571102231829,0.7711740533309954,0.7762133342377248,0.00493962721020274
1.476928472518921,0.4418512823830709,0.016844987869262695,0.0006797868360797371,relu,1.0,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (12, 12, 12)}",0.7904329744554071,0.7874620609876696,0.7707394600030669,0.7870227583081303,0.7934679669909578,0.7858249872072923,0.00789091302677322,2,0.7948925840659807,0.796409172599127,0.7922750367761655,0.8006628999941658,0.7872383302538414,0.7942956047378561,0.00445541962858642
1.0486895084381103,0.19045448679001784,0.014438390731811523,0.0004910986149466686,relu,0.31622776601683794,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6,)}",0.7777108072306087,0.772574534666534,0.7698001288684388,0.7707670590217816,0.7817282846205418,0.7745161144006827,0.004522862260631905,71,0.7804503606393144,0.7831716346120186,0.7864411261448682,0.7758130655930062,0.7758328046618865,0.7803417983302188,0.0041487830276712035
0.9589509010314942,0.14956104282102312,0.013736581802368164,0.000511492477653413,relu,0.31622776601683794,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (3,)}",0.7769854464711915,0.7710043450596261,0.7551331168852535,0.7712941596981753,0.7830411816534077,0.7714915107509462,0.009289136196063951,117,0.7746013580492769,0.7759124908520093,0.7698415592446068,0.7762481620498306,0.7680376717754478,0.7729282483942344,0.003351782069760731
0.9811098575592041,0.23236609028289693,0.014538955688476563,0.00031703433520409614,relu,0.31622776601683794,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (12,)}",0.7756838627032734,0.7738417779377703,0.7744338640984243,0.7800003225467768,0.7870455998859895,0.7782007010913123,0.004919115006240419,37,0.7773018061240445,0.7828886278117358,0.7952445423975963,0.7860855801468837,0.7800703502964792,0.7843181813553479,0.00619396928534647
1.3035674095153809,0.2763722558038215,0.014338493347167969,0.0006016493670321975,relu,0.31622776601683794,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6, 6)}",0.7807179690003995,0.7788758842348964,0.7630836019189418,0.7763505082909332,0.7859560500395119,0.7769967431882145,0.007637199060296875,45,0.7861013382681702,0.7892677365016405,0.7829496668836239,0.786907047439413,0.783377266385025,0.7857206110955745,0.0023368388597631304
0.9510298252105713,0.08164012029192715,0.013936996459960938,0.0005847457201223587,relu,0.31622776601683794,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (3, 3)}",0.7676958816139665,0.7727802487146656,0.7507718284904555,0.7632050156682035,0.7783895634395203,0.766568483049906,0.009385414360147297,143,0.7722880174710156,0.7783299403531968,0.7614366402234064,0.776034750204068,0.770192273706885,0.7716563243917143,0.00584281075595964
0.983516263961792,0.09980558223804493,0.015541553497314453,0.0008391355869341293,relu,0.31622776601683794,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (12, 12)}",0.7772351058292533,0.7770230762874791,0.7714279320696152,0.7788886552070406,0.7921624095429084,0.7793470674011096,0.006884768716354337,30,0.7835746834017213,0.7860021180633358,0.7871050523921242,0.7927188182613668,0.7891741079810103,0.7877149560199117,0.003085949300641558
1.1804402351379395,0.15091602459423087,0.014237785339355468,0.0005112397222090785,relu,0.31622776601683794,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7804147595191595,0.7753021042698526,0.7683278826415264,0.7741890828448231,0.7850898473794227,0.7766646571897605,0.0057013544700931455,51,0.7863563043522308,0.7827356522746507,0.7826114974195852,0.7798205510328776,0.7799772976237106,0.782300260540611,0.002378362533959901
1.0701469421386718,0.17256054069936252,0.013736391067504882,0.00040130626566054915,relu,0.31622776601683794,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.781861073349722,0.7660092500930219,0.773944716887623,0.7628614704380944,0.785629454971647,0.7740611795338511,0.00877415868070766,78,0.77708573383377,0.7796754936801111,0.7831367989461412,0.7727978513627675,0.7721110699536068,0.7769613895552794,0.00415639638060763
1.5964483737945556,0.5651253388123031,0.016243171691894532,0.0005110807395253078,relu,0.31622776601683794,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (12, 12, 12)}",0.7908444025516699,0.7887419352461911,0.7594107855906918,0.7767235105991175,0.7971398987400597,0.7825722320896605,0.013336834343516844,12,0.7978779537060895,0.7980364534740512,0.7757655625774896,0.7926284594296477,0.7990029839286594,0.7926622826231876,0.008738303296814727
1.1632943153381348,0.1746927285739674,0.013836956024169922,0.0002454569745668015,relu,0.1,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (6,)}",0.7773512845977215,0.773345485395684,0.7679610222334254,0.7720777838008451,0.7809225430246132,0.7743315732772379,0.004454013481044022,75,0.7776260369316593,0.7811993052582459,0.7866838726109845,0.7796492083475646,0.7770979105606441,0.7804512667418197,0.0034431136016183587
1.014298152923584,0.22374678247916674,0.01393718719482422,0.0009192113763701192,relu,0.1,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (3,)}",0.7710389487018765,0.7694388262865581,0.7561276021321868,0.7703719392203388,0.7865126077939807,0.7706976249109626,0.009635135034014523,128,0.7706091037531426,0.7758863566741422,0.7695137295683695,0.7755952798541811,0.7748657239506167,0.7732940387600905,0.002682746005692988
0.9471194744110107,0.13316820064935583,0.014438343048095704,0.0004911375369612114,relu,0.1,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (12,)}",0.773004909243725,0.7759851643791423,0.7772006194636097,0.7755617168572491,0.7845796968652732,0.7772661767343984,0.00390365053414803,43,0.7751896762975934,0.7844953028530212,0.7974649933199376,0.7822499761605352,0.780959077247821,0.7840718051757817,0.00736827236834297
1.5561395645141602,0.31172623903574076,0.014739179611206054,0.0005111929991257755,relu,0.1,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (6, 6)}",0.7810947934544119,0.7739376287110763,0.7626445080523028,0.7794607149545523,0.7854576823565926,0.7765188486367481,0.007856843306750433,54,0.787086973351069,0.7829523641910618,0.783635342056056,0.7875056497661004,0.7780195620074379,0.783839978274345,0.0034259919666132545
1.1086490154266357,0.1169314078252524,0.01383676528930664,0.0004009724088621848,relu,0.1,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (3, 3)}",0.7650185728142208,0.7743630693088587,0.7567051736268567,0.7658493068041903,0.7852675114100921,0.7694404693578082,0.009688555492923513,138,0.7709824088991599,0.7775911927322873,0.7744165534129499,0.7779699891630272,0.776778632818007,0.7755477554050862,0.0025953773660156803
1.0706480979919433,0.1685223606780111,0.015541315078735352,0.0005494240979754307,relu,0.1,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (12, 12)}",0.7826493258999974,0.7795935479864364,0.7671499671905428,0.7749941003561509,0.7937510511569063,0.7796274558772779,0.008783407841760436,27,0.7909007534450365,0.7871281932450493,0.7857392133104474,0.7861186712080798,0.7943160151268674,0.7888405692670961,0.003291936684224691
1.4627910614013673,0.3871166519139373,0.014137506484985352,0.0005848684063342693,relu,0.1,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7783499220299681,0.7802922652570484,0.768922237308795,0.7677784985710849,0.7844285935742756,0.7759544445151783,0.006521529245955724,57,0.7832721340691261,0.7857928410295082,0.7915741028078931,0.7771346701809491,0.7822271073007558,0.7840001710776464,0.004719894130507469
1.1819437980651855,0.20796509656961204,0.014037752151489257,0.0003170343065165175,relu,0.1,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.7806677081968266,0.7809250645627652,0.7716889926739805,0.7703719392203388,0.7865347252872393,0.7780377887875776,0.006107545126277396,38,0.7757805489371045,0.784999490725968,0.7838451114264722,0.7788781857991444,0.7757087131824006,0.7798424100142178,0.003927670895257044
1.489863109588623,0.302859753278697,0.016844892501831056,0.0006797939202848104,relu,0.1,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (12, 12, 12)}",0.7848932339485152,0.7789357498517174,0.7751226323386067,0.7809277103556275,0.7973735805884766,0.7834502639369979,0.007642185204932585,9,0.7939415772315075,0.7895500995624355,0.7988617366042948,0.7905635747433593,0.797045145494026,0.7939924267271247,0.0035923015682320066
0.8851545333862305,0.2132098276866701,0.014438390731811523,0.0005845822086565204,relu,0.03162277660168379,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (6,)}",0.7786341850302801,0.769740127962427,0.769283108427851,0.7662326437744029,0.7787109911763709,0.7725202865331902,0.0051661212107654425,101,0.7782993452457798,0.7754306199668671,0.7784935967265266,0.7742557190677318,0.7733311434667606,0.7759620848947331,0.0020970136006052548
0.9343855857849122,0.22050840660416157,0.013636398315429687,0.0003752346518198056,relu,0.03162277660168379,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (3,)}",0.7747478539163166,0.7715036637757494,0.7599610762028433,0.7694718362357608,0.7849343008420117,0.772123567306319,0.008078687357808326,106,0.7747751553709471,0.7775608094624652,0.7717366399947302,0.7755202861982794,0.7749040608045741,0.7748993903661991,0.0018701395295288074
1.0506947994232179,0.18386614290033818,0.014237928390502929,0.0002455347182296647,relu,0.03162277660168379,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (12,)}",0.7761392361094663,0.7673393851551166,0.7761560808725142,0.7751724884714213,0.7844130915812328,0.7758437030989398,0.005410972734431085,58,0.7786182513200587,0.7782339018256393,0.7954125906831059,0.7852788117671947,0.7776330246059884,0.7830353160403973,0.006782020238908506
1.3415685653686524,0.22949594012225102,0.013937234878540039,0.0003752473644487758,relu,0.03162277660168379,"(6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (6, 6)}",0.7731430606671581,0.7763666596669945,0.7586332968930068,0.777532971356859,0.7838461991647355,0.7739041771691391,0.008388602911164241,81,0.7826404652108248,0.7853685426666788,0.7777475033031797,0.786569607861548,0.7804298505818084,0.7825511939248079,0.003214610863853438
1.150660800933838,0.1632473395766195,0.013837003707885742,0.0002456905759692791,relu,0.03162277660168379,"(3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (3, 3)}",0.7674555639235845,0.7774784496936722,0.7595441624505799,0.7649993302217445,0.7836000104004878,0.770615422931586,0.008715308050366124,129,0.772315214950209,0.7798909345709517,0.775391183291732,0.7778325456912254,0.7784065991061203,0.7767672955220477,0.0026568365158621296
1.2182405471801758,0.48433923239279486,0.015240335464477539,0.0002456516115490468,relu,0.03162277660168379,"(12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (12, 12)}",0.7823321039172376,0.7787440483051058,0.7640385315316323,0.7759052620873582,0.7942294736003691,0.7790496851698264,0.009762075873467497,34,0.7919171954729474,0.7862936230475289,0.779973852099708,0.7870351406094961,0.7985041935537708,0.7887448009566902,0.006183374262126699
1.3710469245910644,0.4006545349668345,0.014338302612304687,0.00024561267797706515,relu,0.03162277660168379,"(6, 6, 6)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (6, 6, 6)}",0.7731713488157661,0.7728807703218114,0.764422175112332,0.7719487980031065,0.7889733434836828,0.7742789609430543,0.008020830079238615,76,0.7794434759832889,0.7799079309387721,0.7837676123725589,0.775402581795358,0.7838265229864799,0.7804696248152916,0.0031365233511585645
1.0754607677459718,0.18641067681950266,0.013937091827392578,0.00020043948494197138,relu,0.03162277660168379,"(3, 3, 3)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (3, 3, 3)}",0.7813114938300257,0.7684965020059586,0.7732112922450551,0.7678669685441194,0.7846681668383076,0.7751108248673221,0.0067766550451802765,65,0.7763803434357159,0.78128068174488,0.7839546991933632,0.7760089571901115,0.7716500776644657,0.7778549518457073,0.004313355373341394
1.4132592678070068,0.3465599379831961,0.016443777084350585,0.00037513271707745197,relu,0.03162277660168379,"(12, 12, 12)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (12, 12, 12)}",0.7826163669175497,0.7786358296900829,0.7755949963768091,0.7787832350717618,0.7921896943671812,0.7815638112405653,0.0057608423978901075,18,0.7943261426768733,0.7893486810863817,0.7973581611846404,0.7888668353101645,0.7937228251586856,0.7927245290833491,0.003203449970060625
0.8347203254699707,0.14992840818246783,0.013937091827392578,0.00020055776542557568,relu,0.01,"(6,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (6,)}",0.7790093648244899,0.7695846747178685,0.7645105993962005,0.7667604685353975,0.7799501961446443,0.7719631020393911,0.006351436046220102,109,0.7799663631515191,0.7749306852992268,0.7740196273027187,0.7737641239217224,0.7756519451091103,0.7756665489568595,0.0022521848349007336
0.9888304233551025,0.22174595120968552,0.013836669921875,0.0009299169942134827,relu,0.01,"(3,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (3,)}",0.7780846055105841,0.7717313504788459,0.761611059518395,0.76939959234037,0.7889571174060392,0.7739565576919841,0.009166916924936508,79,0.7771564855338409,0.7781482803604015,0.7715211537169776,0.7757924155534505,0.7768722242589854,0.7758981118847311,0.002313637475667279
0.9682756900787354,0.19305865272758896,0.014338302612304687,0.0004011035700675041,relu,0.01,"(12,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (12,)}",0.7750886932138443,0.7665840915872888,0.7667447358427355,0.7752838000223151,0.7880850233303349,0.7743567928524232,0.00785115977080925,73,0.7794303009188821,0.777699122958627,0.7799713473539759,0.783569528493999,0.7830455476207473,0.7807431694692463,0.00223046196364249
