mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0,0.0,0.04224858283996582,0.008985147864529466,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.7263790823582247,0.7119905515353756,0.7709874679148422,0.7290628617444259,0.7912577381851124,0.7459142282400142,0.029999867457031853,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.006248188018798828,0.007652436411275386,0.03469638824462891,0.006842835371883911,manhattan,36,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 36, 'KNN__weights': 'uniform'}",0.6359808887003817,0.609650931723595,0.635745382253762,0.6650057879108157,0.6428481554179878,0.6378369159053692,0.017693659486654946,50,0.6568092676508362,0.6606598464951344,0.6579083842927491,0.6851319147736086,0.6587501351345,0.6638519096693657,0.010714292216036786
0.003119754791259766,0.006239509582519532,0.0435213565826416,0.009106333301919732,manhattan,36,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 36, 'KNN__weights': 'distance'}",0.7224557770514708,0.7123592416232363,0.7660929085510091,0.7419912929689465,0.7829848004429009,0.7451539746010668,0.026345208963539375,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0022059917449951173,0.001125546649782884,0.044671058654785156,0.003894208925728603,manhattan,41,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 41, 'KNN__weights': 'uniform'}",0.6201317332401886,0.5993900991088948,0.6099954703306658,0.6519452413307161,0.619545523176808,0.6201955016303593,0.017576443719734255,56,0.6229117010686436,0.6406285679758498,0.6292680958804737,0.6505652930734362,0.6453161990621274,0.6377379714121061,0.010216480290509894
0.0029073238372802736,0.000200295696626193,0.04321579933166504,0.0005844922063087646,manhattan,41,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 41, 'KNN__weights': 'distance'}",0.7325228911454305,0.7123592416232362,0.7492010166591172,0.7457156877547938,0.7756429613971512,0.7430732313451074,0.020783593747644307,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002907848358154297,0.0003745724056894792,0.04351606369018555,0.0004905929688007454,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6287018786956413,0.5965968030195093,0.6081332729377421,0.6491519452413306,0.6216467864512557,0.6208436466473348,0.017960208725537,55,0.6278827946150148,0.6344937093765718,0.63245727007942,0.6494908758752407,0.6361458543868966,0.6360941008666289,0.0072483046364271875
0.0027071952819824217,0.0002456125854029683,0.04422640800476074,0.0003836320745466006,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7386666999326363,0.7132903403196981,0.7544415924304192,0.7395440132870299,0.771918566611304,0.7435605467789469,0.01938403523278835,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0021119117736816406,0.0017244076162482348,0.015877819061279295,0.004150620183092172,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7499688131533644,0.7573206853886244,0.762871810357844,0.7493582968443303,0.7699745835220696,0.7578940425784904,0.007831090350633443,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.018040275573730467,0.002969736192338983,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.7499688131533644,0.7573206853886244,0.762871810357844,0.7493582968443303,0.7699745835220696,0.7578940425784904,0.007831090350633443,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003119087219238281,0.006238174438476562,0.032579994201660155,0.0026023163145757373,euclidean,6,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 6, 'KNN__weights': 'uniform'}",0.7268905466430479,0.7002924524764726,0.7424945895616286,0.7275970104182393,0.7613556293723892,0.7317140548567475,0.020110267652270728,28,0.7992638353729575,0.7981782185054893,0.7959155695312047,0.8075563295433003,0.7914741489660057,0.7984776203837914,0.005267702572618401
0.0031269550323486327,0.0062539100646972655,0.03386001586914063,0.0031952419393273695,euclidean,6,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 6, 'KNN__weights': 'distance'}",0.7432075048027744,0.7330746253733769,0.7704275504554834,0.7743910111228546,0.7686723035885047,0.7579387372943203,0.016597711330672667,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0023061752319335936,0.0018918681002761154,0.038888740539550784,0.0049678700650081535,euclidean,11,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 11, 'KNN__weights': 'uniform'}",0.6910131982734962,0.6681914188944297,0.674316774875434,0.690755699833912,0.6958641602496349,0.6840277058116605,0.010763419853631648,38,0.720802283625538,0.7385516774341884,0.7089543644918238,0.729532802822705,0.7253581260095917,0.7246398508767694,0.009785266696574105
0.003609466552734375,0.0002006054774638495,0.03910460472106934,0.0006340307478828267,euclidean,11,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 11, 'KNN__weights': 'distance'}",0.7502806816197201,0.7466724157324435,0.777637274145654,0.7418843424430015,0.7785683728421158,0.7589999265534662,0.015814924796873995,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003509235382080078,2.7804145311571603e-07,0.041410398483276364,0.000401234750732361,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.7130061625208952,0.666329221501506,0.6994816045095373,0.6707244954451658,0.6949330615531732,0.6889023935924107,0.017721902474961127,37,0.7186452906503872,0.7199701496519421,0.7060734536304568,0.7227306412974165,0.7068262898881791,0.7148491650236763,0.006987594113671694
0.0036095142364501952,0.0003752857360405321,0.041410207748413086,0.0002454763062715024,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.7620006985853646,0.7293314836339095,0.798253560823393,0.733957421108259,0.788464442095727,0.7623916403616575,0.027805430972009316,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003409004211425781,0.00020055787879621012,0.04341597557067871,0.00051127731995998,euclidean,21,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 21, 'KNN__weights': 'uniform'}",0.6682468002295353,0.6420831614862584,0.6946939956716492,0.647528813729931,0.6674279027630982,0.6639922223950026,0.018562325062923424,45,0.6890825145003312,0.6871759640351958,0.6907707445166729,0.7001604379454542,0.6732036512166806,0.688078662442867,0.008675311493366488
0.0029050827026367186,0.0014656974727999,0.044469785690307614,0.001266771569740857,euclidean,21,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 21, 'KNN__weights': 'distance'}",0.7672151393428308,0.7248509617187208,0.7985995772308622,0.7170655292163671,0.7955672152599527,0.7606530632546635,0.03429433340113313,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0037102699279785156,0.0002458658579402365,0.046523761749267575,0.0006654051183134142,euclidean,26,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 26, 'KNN__weights': 'uniform'}",0.6816696190214815,0.6469323734893081,0.6952790779606421,0.6693152649856559,0.6778021037797574,0.6741960917411818,0.016003802944237894,41,0.6899826027427371,0.6915071679286102,0.6857409992589145,0.702829442243123,0.6826614994367437,0.6905443423220257,0.006890247907165018
0.002807474136352539,0.001403737127905433,0.046374845504760745,0.000897415745866825,euclidean,26,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 26, 'KNN__weights': 'distance'}",0.7584391606995833,0.7300688638096309,0.7807765866425084,0.733718355226735,0.7903266394886507,0.7586574466756645,0.02420798990069208,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003008127212524414,0.0015207256155980863,0.0478790283203125,0.001206866928987966,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.655547516279534,0.6146751152937647,0.6588089486134178,0.6411180733806431,0.6610171624138104,0.6462295913345841,0.017239224321747296,48,0.6618423821053192,0.6642075179875027,0.6565464635497208,0.6698366478496771,0.6587842125301409,0.6622434448044722,0.004606453095113962
0.0034091949462890627,0.00020053394483393106,0.047225666046142575,0.0005843859383975566,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.7493014146353635,0.7151525377126217,0.7777442246715989,0.7155493482309123,0.7925348532890433,0.7500458531699441,0.03155325703300907,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003609371185302734,0.0003754516405975852,0.048729658126831055,0.0004912932636049308,euclidean,36,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 36, 'KNN__weights': 'uniform'}",0.6576120855268083,0.6430142601827205,0.6631184256882581,0.652769389501233,0.6708062811414766,0.6574599595183712,0.009388972208221463,46,0.6773660583907222,0.6622586920305691,0.6579083842927491,0.6842560865362168,0.6566353781337494,0.6676849198768013,0.011094548001399229
0.0035092830657958984,2.132480599880018e-07,0.04923124313354492,0.0005847539518488387,euclidean,36,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 36, 'KNN__weights': 'distance'}",0.7431576058481575,0.728575356504568,0.7728496653077659,0.7179966279128289,0.7949821329709598,0.7515007122873492,0.028500974444612314,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0035108089447021484,3.0517578125e-06,0.04993143081665039,0.0009835447241595113,euclidean,41,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 41, 'KNN__weights': 'uniform'}",0.6320575833936279,0.6266044267806482,0.6235089838441793,0.6322600533494387,0.6407468921435402,0.6310348915282673,0.005882488261739985,53,0.6555935793443682,0.6523454573561411,0.6339421828021176,0.6643548874819233,0.6409977704765979,0.6494467754922297,0.010772329715363618
0.003409004211425781,0.00020055770874023439,0.05033416748046875,0.0004010439025371367,euclidean,41,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 41, 'KNN__weights': 'distance'}",0.7392343005414037,0.7261507505030432,0.7685401882329255,0.7223061049876692,0.7891564749106649,0.7490651328725043,0.02577786543892627,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0036096572875976562,0.00020051011007264063,0.051136112213134764,0.000549162935964814,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6287018786956413,0.6031144938947421,0.6268873622225576,0.6350533494388242,0.6345752176757763,0.6256616525879964,0.011721286224710874,54,0.6621630851554918,0.6404535777651004,0.6375966897139536,0.6597356377486671,0.6479644435670494,0.6495826867900524,0.009909311831077787
0.0036098480224609373,0.0002010107818072176,0.05183796882629395,0.0006800542219901643,euclidean,46,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7215264090217309,0.7185082424106083,0.7584050530977904,0.72789269716644,0.7854320801248175,0.7423337897048146,0.025784019338531732,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00270695686340332,0.00024541791746971955,0.017847490310668946,0.0006017129180200825,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.738972331029665,0.7383112744179072,0.7712516986260002,0.7768382908047713,0.7834880970355831,0.7617521922104775,0.019284023787058346,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00805525779724121,0.0061903573688662054,0.01137080192565918,0.006359570610418829,chebyshev,1,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.738972331029665,0.7383112744179072,0.7712516986260002,0.7768382908047713,0.7834880970355831,0.7617521922104775,0.019284023787058346,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003124856948852539,0.006249713897705078,0.03365683555603027,0.0029107462697022424,chebyshev,6,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 6, 'KNN__weights': 'uniform'}",0.7089768219355805,0.704560508917301,0.7219852534098344,0.6744740550606472,0.7650800241582364,0.7150087598126267,0.029464822602162263,36,0.8063609114404237,0.8049832189880858,0.7976879857987351,0.7972567304814862,0.7792243044686042,0.7971026302354669,0.009672852425270387
0.0004992961883544921,0.0009985923767089843,0.03256974220275879,0.0026010113295410653,chebyshev,6,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 6, 'KNN__weights': 'distance'}",0.7448604076744593,0.7366053016384837,0.7652939252101262,0.7347815692787759,0.7966304293119936,0.7556224897316123,0.02317551051708935,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.006850099563598633,0.007239500554603675,0.03856816291809082,0.0017992516564562296,chebyshev,11,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 11, 'KNN__weights': 'uniform'}",0.6718083381153166,0.6322097659130392,0.6728005938899793,0.6676921334742564,0.6928317982787257,0.6674607723941062,0.019667059904359588,44,0.7212988434278248,0.7227342887432642,0.716830943215308,0.7241740344346208,0.7088446901150484,0.7187765599872132,0.005542305023226502
0.006449556350708008,0.007904801573730197,0.03950576782226563,0.005964134001131622,chebyshev,11,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 11, 'KNN__weights': 'distance'}",0.7415047029764728,0.7201954682364116,0.7659859580250641,0.7360586843827066,0.7755360108712065,0.7478443902132774,0.020193796735418077,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.04688453674316406,2.828854274653354e-05,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.671446570694344,0.6413457813105371,0.6912086667673258,0.6504542251748955,0.6983114399315515,0.6705453376253142,0.022154485773801712,42,0.7144604495024195,0.7226746508239056,0.7027953648474821,0.7157639682069649,0.698963028767589,0.7109314924296722,0.008753842855520643
0.00322113037109375,0.0064422607421875,0.04697585105895996,0.005350188063112453,chebyshev,16,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.728443651605499,0.7214952570207341,0.7697103528109114,0.71765061150536,0.7792604056570536,0.7432970167447284,0.025857752097580188,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.050705480575561526,0.008711396356842979,chebyshev,21,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 21, 'KNN__weights': 'uniform'}",0.6173436291509693,0.5986527189331733,0.6664968040666364,0.6180545070209874,0.6646346066737127,0.6330172672349441,0.027459583995220863,52,0.6721932006242913,0.67278439244262,0.6650528865512578,0.6855424102981106,0.6643208100862824,0.6719787400005124,0.007632556029671617
0.00372772216796875,0.006063549154583575,0.04484739303588867,0.0052302344688783305,chebyshev,21,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 21, 'KNN__weights': 'distance'}",0.713885631596018,0.6976366340469673,0.7627145301726307,0.7054142130957772,0.7758820272786752,0.7310867962915507,0.031871146589182754,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004827260971069336,0.005527221530611383,0.046790456771850585,0.006678539468620207,chebyshev,26,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 26, 'KNN__weights': 'uniform'}",0.6246226391557097,0.6176621299038906,0.668598067341084,0.6164313755095877,0.6486738134782827,0.6351863199531433,0.020335471078913942,51,0.6819595309649196,0.6763599211210045,0.6705894841073994,0.7025419386982905,0.6623705646506949,0.6787642879084618,0.013542147646216415
0.006245613098144531,0.0076492923618750675,0.04938688278198242,0.003088904680331231,chebyshev,26,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 26, 'KNN__weights': 'distance'}",0.7066066215912776,0.7013610288328146,0.7617834314761688,0.701104736020937,0.7805375207609844,0.7302564210237193,0.033952973267878585,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031319141387939455,0.006263828277587891,0.05020694732666016,0.009638413962691151,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.6022180085327212,0.5915538724957194,0.6422630731289948,0.5987153354471789,0.6287495596154813,0.6126876857075048,0.01940870116295974,58,0.6386422445602167,0.6389422273350402,0.6335998420688974,0.6681323863734286,0.6378293560703984,0.6434292112815962,0.012500158498610383
0.0031256675720214844,0.006251335144042969,0.05382528305053711,0.0049841392923557805,chebyshev,31,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.7127504303784835,0.6940872108282404,0.7568888721123358,0.6980723740500275,0.7670240072474708,0.7257477452986952,0.030360056566531592,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031296253204345704,0.006259250640869141,0.05373878479003906,0.007932134847415043,chebyshev,36,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 36, 'KNN__weights': 'uniform'}",0.6208552680821336,0.5887605764063341,0.6349212340832452,0.6015086315365644,0.6225778851477175,0.6137215968094886,0.016436737675685677,57,0.6437581844046462,0.6407160630812245,0.6404776005753203,0.6656071338481762,0.6343734381193664,0.6449864840057467,0.010751029601692422
0.0066487789154052734,0.008168861274395096,0.05458278656005859,0.00403590899031838,chebyshev,36,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 36, 'KNN__weights': 'distance'}",0.7026833162845239,0.6868133928236662,0.7563037898233429,0.6984183904574967,0.7704023856258493,0.7229019117300423,0.03370672076221219,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.005324697494506836,0.005139662238473059,0.048139333724975586,0.005978249176361581,chebyshev,41,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 41, 'KNN__weights': 'uniform'}",0.600153439285447,0.5876357591891318,0.5971739896320901,0.6130278323015752,0.6088253057526799,0.6013585548593913,0.008934561700147756,60,0.6107037881428583,0.6138519268933273,0.610208647667931,0.6466025228240212,0.6150264863619912,0.6192786743780259,0.013783449811669152
0.0027069091796875,0.0002456515652693388,0.05461549758911133,0.0042625101019567015,chebyshev,41,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 41, 'KNN__weights': 'distance'}",0.70789775704199,0.687744491520128,0.7470997533846695,0.7098306406965624,0.7553726911268811,0.7215712058454529,0.025544691545323916,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0030076980590820314,0.0003173359491866446,0.05609259605407715,0.004321387439561984,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6160025947456401,0.594347168585105,0.6020685489959232,0.6213007700437866,0.6155820625094367,0.6098592872231045,0.01002736707829232,59,0.6147747934468237,0.6162362666034714,0.6103523994403474,0.6443647738436011,0.6200769914124963,0.6211610449493479,0.012012099520212998
0.0024065017700195313,0.0007363510567839439,0.05402059555053711,0.005458623336398156,chebyshev,46,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7155385344677029,0.7020984090085362,0.7486159343701241,0.7073833610146457,0.7621294478836378,0.727139052187289,0.023817226339008755,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
