,0,1,2,3,4
50,0.8221153846153846,0.8654188948306595,0.8654188948306595,0.8654188948306595,0.8654188948306595
100,0.9621212121212122,0.9561136478944696,0.9561136478944696,0.9561136478944696,0.9561136478944696
342,0.9342173913043477,0.9365958040656835,0.9365958040656835,0.9365958040656835,0.9365958040656835
685,0.9222763237979308,0.9470474807172193,0.928976873741866,0.928976873741866,0.928976873741866
1028,0.9397348410996296,0.9396290003620869,0.9322892226902942,0.9322892226902942,0.9322892226902942
1371,0.9290374007886986,0.9386684763912259,0.9113568555827292,0.9441251911409262,0.9441251911409262
1714,0.9199788881491744,0.9251988732349313,0.9468952031287413,0.9411146098745253,0.9411146098745253
2056,0.9140229440360647,0.8827467829236958,0.9442981939701819,0.9206695819290867,0.9206695819290867
2399,0.9372765916336582,0.9416839572346618,0.9021513377547785,0.9368389959943517,0.9458615790666199
