mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.023963785171508788,0.0003752729822992162,0.0008025169372558594,0.0002458658117008565,logistic,0.01,"(5, 5, 5)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.03639678955078125,0.0005113144969429225,0.0011031150817871094,0.0002010107252496277,logistic,0.01,"(22, 22, 22)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (22, 22, 22)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.05805439949035644,0.003270707806534798,0.001203441619873047,0.0007504564725252311,logistic,0.0031622776601683794,"(11,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (11,)}",0.5139904194007135,0.5139852274005475,0.5315755699833911,0.5140985958025064,0.5058256580602948,0.5158934257467058,0.008455488558229527,47,0.5108732857892042,0.51706625380486,0.5196685326978487,0.519415106548657,0.5166571876669597,0.5167360733015058,0.003170616872883691
0.015841865539550783,0.0005113051406936285,0.0007019996643066406,0.00024569052969691075,logistic,0.0031622776601683794,"(5,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (5,)}",0.5,0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,3.509296886636337e-17,104,0.5,0.5000000000000001,0.5,0.5,0.5,0.5,4.965068306494546e-17
0.0430142879486084,0.001022427925547265,0.0008021831512451172,0.00024578791374156166,logistic,0.0031622776601683794,"(22,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (22,)}",0.5149197874304533,0.5067114093959733,0.5180620564698776,0.5189931551663394,0.5024472796819165,0.5122266999309453,0.006527227667580769,58,0.5111060604633195,0.5043610228530938,0.5150285231718457,0.5144194386865396,0.5130575179435114,0.5115945126236621,0.003859403582045479
0.02255978584289551,0.00031718545403277247,0.0007018089294433594,0.0002453595518408479,logistic,0.0031622776601683794,"(11, 11)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (11, 11)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.02035412788391113,0.0005111931325628411,0.0009023666381835938,0.00037517090039742884,logistic,0.0031622776601683794,"(5, 5)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (5, 5)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.028576183319091796,0.0008392495917795362,0.0011028766632080079,0.00020029552634761796,logistic,0.0031622776601683794,"(22, 22)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (22, 22)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.03459177017211914,0.0007089101098240812,0.0012030601501464844,0.00040149691552277596,logistic,0.0031622776601683794,"(11, 11, 11)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (11, 11, 11)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
0.024464511871337892,0.0005849346007092562,0.0009024620056152343,0.00020053394483393106,logistic,0.0031622776601683794,"(5, 5, 5)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (5, 5, 5)}",0.5,0.5000000000000001,0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,9.612475824377517e-17,104,0.49999999999999983,0.5,0.5,0.5,0.5,0.5,7.447602459741819e-17
