mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9.255134201049804,0.12428012230252317,0.212052059173584,0.006251111476499159,43,{'SVM__n_iter': 43},0.7882988434154148,0.8088004303388918,0.8185045723507262,0.7608606777837547,0.7748980031218042,0.7902737019057159,0.021192244240042037,7,0.8010834711966537,0.8134517531910438,0.8114392582316918,0.7985129155203162,0.7757664953262235,0.8000507786931857,0.013434593252371412
9.617233514785767,0.07805242791666595,0.20711808204650878,0.0008641117863580249,46,{'SVM__n_iter': 46},0.7471541790612013,0.7868154922001075,0.8187251210328133,0.7904142011834319,0.7629657139781473,0.7812135297469512,0.02456235001039085,12,0.7691646491546625,0.8098308553745527,0.8143550870870072,0.8201136432154773,0.750819591148725,0.792856765196085,0.02764661044426515
10.12698917388916,0.060884355320436075,0.21334781646728515,0.00952183173240263,49,{'SVM__n_iter': 49},0.7792018814635038,0.8065142549757933,0.7812426035502958,0.7868692845615922,0.7995333440981756,0.7906704584207083,0.010625082682738792,5,0.8061907692100768,0.8020747943123137,0.7665421486245577,0.8168459520780309,0.8112654213119912,0.800583817107394,0.01772596863468724
10.49643702507019,0.07663221649875146,0.20782628059387206,0.0015690657241636467,52,{'SVM__n_iter': 52},0.7629479483241874,0.7307100591715976,0.8076385153308229,0.7763313609467456,0.6677899779320738,0.7490920685884419,0.04755357798196073,19,0.7815603774092454,0.755317039377184,0.805949144556883,0.8107144602458135,0.6669542018286472,0.7640990446835546,0.05242817959554331
11.108257961273193,0.3046540432117678,0.21025757789611815,0.008487625996918944,55,{'SVM__n_iter': 55},0.7547670185461615,0.6657557826788595,0.6812694997310381,0.7726949973103818,0.8089875666074601,0.7366901318544177,0.05468269202209161,23,0.7789080216277288,0.6706531396138046,0.6814220949884984,0.8037074971436607,0.8207914167578483,0.7510964340263081,0.06280833721965838
11.21512188911438,0.040719723943139996,0.20361461639404296,0.001154378823583057,58,{'SVM__n_iter': 58},0.6817717114659737,0.8113824636901559,0.7750511027434104,0.7640344271113501,0.7022799935410948,0.7469021086137831,0.04791180443658125,20,0.6881632906965797,0.8124994160275908,0.7798064727199349,0.7937779159817804,0.7034058617788044,0.755530591440938,0.05010581577645578
11.900713300704956,0.13852530536900687,0.20792646408081056,0.007362578530398445,61,{'SVM__n_iter': 61},0.7380819166872497,0.6153093060785368,0.6023292092522862,0.7898224852071005,0.7733128801334842,0.7037680138499952,0.07941340560845377,24,0.7567742000564904,0.6245454005862514,0.6011580030032484,0.8208900996527491,0.7732677319884185,0.7153270870574315,0.08659610325124036
12.146202945709229,0.06372226674763969,0.20392355918884278,0.002578950058658,64,{'SVM__n_iter': 64},0.8043256478269741,0.7447283485745024,0.8119203873050026,0.7888811188811188,0.8030125410409603,0.7905737259673891,0.024100615451908013,6,0.8233131245880914,0.7672189852505543,0.8135040838408935,0.8193254569151374,0.8061906704590975,0.8059104642107549,0.020187058905269145
12.72442569732666,0.184063771666663,0.20993804931640625,0.004828342393246859,67,{'SVM__n_iter': 67},0.7709581288458854,0.8057934373318989,0.8157181280258202,0.7828778913394298,0.8046541794499166,0.7959973444226434,0.016487221348558897,2,0.7904204158764744,0.8048019706707713,0.8195055388816728,0.8117929354496561,0.82286779946716,0.8098777320691468,0.01157112808854723
13.109216690063477,0.05946263044680059,0.2070310592651367,0.0013406916334607712,70,{'SVM__n_iter': 70},0.8036721829057444,0.6627111350188273,0.7223776223776224,0.7868692845615922,0.8047338392809086,0.7560727180381912,0.055558512072045096,17,0.8226162423166419,0.6705647119068329,0.7137467407617583,0.8221481526742844,0.8156396769623276,0.768943104924369,0.0642138605803781
13.517788124084472,0.13413264894083574,0.20571417808532716,0.0023220023958839832,73,{'SVM__n_iter': 73},0.8064143730065831,0.8101452393760086,0.81933297471759,0.7408821947283485,0.8049292211636795,0.7963409332012852,0.02817839515547096,1,0.819402345693957,0.8089346803921524,0.818496669828016,0.7650218373751619,0.8224346652543627,0.80685803970873,0.021401069362612244
