mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.21179065704345704,0.01019557396953676,0.01792936325073242,0.0007405986064554649,1,{'MLP__max_iter': 1},0.5,0.5,0.4999999999999997,0.4999999999999998,0.4999999999999997,0.4999999999999998,1.4476261035028975e-16,21,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5000000000000002,0.5000000000000001,0.5,1.4043333874306804e-16
0.30621986389160155,0.0008640392778631768,0.017575740814208984,0.0018244383528596274,2,{'MLP__max_iter': 2},0.5,0.5,0.4999999999999997,0.4999999999999998,0.4999999999999997,0.4999999999999998,1.4476261035028975e-16,21,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5000000000000002,0.5000000000000001,0.5,1.4043333874306804e-16
0.4785624980926514,0.005295381035306015,0.016672229766845702,0.0003757316627089662,4,{'MLP__max_iter': 4},0.7727423557528095,0.7706052848050801,0.7755554407425664,0.7691371774984787,0.7809660539265298,0.7738011143474212,0.004183153114306112,20,0.77914836975998,0.7751618515323175,0.7779478665102302,0.776243249388558,0.7722718819824206,0.7761546438347011,0.0023768621996695578
0.8341556549072265,0.0053385089649820505,0.01701383590698242,0.001124912768434796,8,{'MLP__max_iter': 8},0.7916403521098223,0.784593050641312,0.7775168341802802,0.7750272765960389,0.793305804953331,0.7844168370058247,0.007307328463077619,18,0.7922378168147435,0.7915770439388932,0.78830259230243,0.7826769664178046,0.785680880910206,0.7880950600768155,0.0035920388242999474
1.6956095218658447,0.1803213532992367,0.01787729263305664,0.0016985479616150538,16,{'MLP__max_iter': 16},0.7860975854288932,0.7789890368293274,0.7795672442491305,0.7795005066946559,0.7930905214363599,0.7834488143032164,0.005486617969707446,19,0.7883668755335992,0.787470051819918,0.7931952367616454,0.7868719041237379,0.7839572071792518,0.7879722550836303,0.0030006283653891165
3.1305948734283446,0.17356682045282712,0.016571664810180665,0.00031771279481170755,32,{'MLP__max_iter': 32},0.7912165561718425,0.7878734890839323,0.7790619062129986,0.7832616325013932,0.7929570923922076,0.7868741982607464,0.005117332929747554,1,0.8014174411346308,0.8007813154601304,0.795919787298802,0.7950444297466286,0.7937750527731687,0.797387605282672,0.0031129517382291697
6.237531328201294,0.2615469594372781,0.018474388122558593,0.0026508719639672194,64,{'MLP__max_iter': 64},0.7866927549183222,0.7768709123625261,0.7866955841827481,0.7796014835835212,0.7928295547636702,0.7845378634382777,0.005677995931331741,16,0.8028050575925542,0.7962506646044625,0.8048753555443381,0.7997355030573783,0.8008736570698559,0.8009080475737177,0.002912230726339384
11.088997268676758,1.0549438218329845,0.01664447784423828,0.0005848683868962491,128,{'MLP__max_iter': 128},0.7822788169396276,0.7875312682721703,0.784050819446629,0.779939861482616,0.7887293269732374,0.7845060436507546,0.00325586234847273,17,0.8051111710124758,0.8073034062999908,0.8106089241696742,0.8056328619391163,0.8031834283584736,0.8063679583559461,0.002494873398101544
11.083282041549683,0.9292015261357804,0.016042804718017577,0.0004481943250526476,256,{'MLP__max_iter': 256},0.7822788169396276,0.7875312682721703,0.784050819446629,0.779939861482616,0.7917739052416813,0.785114892515406,0.004150459399426689,2,0.8051111710124758,0.8073034062999908,0.8106089241696742,0.8056328619391163,0.8039679694649539,0.8065248665772422,0.0023072746167418366
11.0770658493042,1.0617614468499155,0.016945028305053712,0.001629062747660764,512,{'MLP__max_iter': 512},0.7822788169396276,0.7875312682721703,0.784050819446629,0.779939861482616,0.7917739052416813,0.785114892515406,0.004150459399426689,2,0.8051111710124758,0.8073034062999908,0.8106089241696742,0.8056328619391163,0.8039679694649539,0.8065248665772422,0.0023072746167418366
