mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.218880558013916,0.012501697452059646,0.01704549789428711,0.0008967347668776629,1,{'MLP__max_iter': 1},0.5,0.5,0.4999999999999997,0.4999999999999998,0.4999999999999997,0.4999999999999998,1.4476261035028975e-16,21,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5000000000000002,0.5000000000000001,0.5,1.4043333874306804e-16
0.30420722961425783,0.006320684345027805,0.016243648529052735,0.00024541791746971955,2,{'MLP__max_iter': 2},0.5,0.5,0.4999999999999997,0.4999999999999998,0.4999999999999997,0.4999999999999998,1.4476261035028975e-16,21,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5000000000000002,0.5000000000000001,0.5,1.4043333874306804e-16
0.4920055866241455,0.008534872171502533,0.01664457321166992,0.0009723428813722244,4,{'MLP__max_iter': 4},0.7727423557528095,0.7706052848050801,0.7755554407425664,0.7691371774984787,0.7809660539265298,0.7738011143474212,0.004183153114306112,20,0.77914836975998,0.7751618515323175,0.7779478665102302,0.776243249388558,0.7722718819824206,0.7761546438347011,0.0023768621996695578
0.8885580062866211,0.02212379843904977,0.016844987869262695,0.0006801735497787307,8,{'MLP__max_iter': 8},0.7916403521098223,0.784593050641312,0.7775168341802802,0.7750272765960389,0.793305804953331,0.7844168370058247,0.007307328463077619,18,0.7922378168147435,0.7915770439388932,0.78830259230243,0.7826769664178046,0.785680880910206,0.7880950600768155,0.0035920388242999474
1.6482746124267578,0.044684723463141195,0.01664443016052246,0.0005847947976957769,16,{'MLP__max_iter': 16},0.7860975854288932,0.7789890368293274,0.7795672442491305,0.7795005066946559,0.7930905214363599,0.7834488143032164,0.005486617969707446,19,0.7883668755335992,0.787470051819918,0.7931952367616454,0.7868719041237379,0.7839572071792518,0.7879722550836303,0.0030006283653891165
3.380271005630493,0.3904012261223012,0.016844940185546876,0.0004011155025084837,32,{'MLP__max_iter': 32},0.7912165561718425,0.7878734890839323,0.7790619062129986,0.7832616325013932,0.7929570923922076,0.7868741982607464,0.005117332929747554,1,0.8014174411346308,0.8007813154601304,0.795919787298802,0.7950444297466286,0.7937750527731687,0.797387605282672,0.0031129517382291697
6.102596855163574,0.07754340151577305,0.015741920471191405,0.0002454958772611562,64,{'MLP__max_iter': 64},0.7866927549183222,0.7768709123625261,0.7866955841827481,0.7796014835835212,0.7928295547636702,0.7845378634382777,0.005677995931331741,16,0.8028050575925542,0.7962506646044625,0.8048753555443381,0.7997355030573783,0.8008736570698559,0.8009080475737177,0.002912230726339384
11.094611883163452,0.8065621632491027,0.01634368896484375,0.0004010678046297531,128,{'MLP__max_iter': 128},0.7822788169396276,0.7875312682721703,0.784050819446629,0.779939861482616,0.7887293269732374,0.7845060436507546,0.00325586234847273,17,0.8051111710124758,0.8073034062999908,0.8106089241696742,0.8056328619391163,0.8031834283584736,0.8063679583559461,0.002494873398101544
11.125695037841798,1.0688296977358716,0.01594257354736328,0.0002005102801689856,256,{'MLP__max_iter': 256},0.7822788169396276,0.7875312682721703,0.784050819446629,0.779939861482616,0.7917739052416813,0.785114892515406,0.004150459399426689,2,0.8051111710124758,0.8073034062999908,0.8106089241696742,0.8056328619391163,0.8039679694649539,0.8065248665772422,0.0023072746167418366
11.44687533378601,1.2335516809454272,0.0166445255279541,0.0007368766486536804,512,{'MLP__max_iter': 512},0.7822788169396276,0.7875312682721703,0.784050819446629,0.779939861482616,0.7917739052416813,0.785114892515406,0.004150459399426689,2,0.8051111710124758,0.8073034062999908,0.8106089241696742,0.8056328619391163,0.8039679694649539,0.8065248665772422,0.0023072746167418366
12.108665418624877,1.7349537827234074,0.0173464298248291,0.0010798105252588332,1024,{'MLP__max_iter': 1024},0.7822788169396276,0.7875312682721703,0.784050819446629,0.779939861482616,0.7917739052416813,0.785114892515406,0.004150459399426689,2,0.8051111710124758,0.8073034062999908,0.8106089241696742,0.8056328619391163,0.8039679694649539,0.8065248665772422,0.0023072746167418366
