mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.396558809280395,0.045601057676496484,0.015128278732299804,0.00048137438770026254,0.001,1.6999999999999997,447,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.6999999999999997, 'SVM__n_iter': 447}",0.7935315597287428,0.7098591549295775,0.7526977787120733,0.7808691834942932,0.792669007901668,0.7659002842830075,0.031699609213356066,9,0.7940324341830293,0.7219198795589371,0.8284338565169341,0.817882066853377,0.8171578910603854,0.7958852256345326,0.03865257028062047
4.065557384490967,0.028117583783776292,0.015108156204223632,0.00037485643890892447,0.0001,0.2,447,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 447}",0.742227438706312,0.7288471570161712,0.6953437040151356,0.7306760316066725,0.7491659350307287,0.7292489220711058,0.018528249985382925,26,0.9321736723364121,0.9293803762470267,0.9286297773448252,0.9283153280783747,0.9289047100349919,0.9294807728083262,0.0013911211560593006
4.150151920318604,0.0274892354401902,0.014515304565429687,0.00031058354084443523,0.0001,0.7,447,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 0.7, 'SVM__n_iter': 447}",0.7828638497652582,0.6962180490349505,0.7485109662952841,0.7733011413520632,0.7995258999122037,0.760050500863929,0.03596439195113871,14,0.8114645493197837,0.77415112464906,0.868321327631171,0.8681978227793943,0.8540390127197357,0.8352347674198288,0.036962461523081025
4.120213651657105,0.016476244753150404,0.014526748657226562,0.0005393873008588641,0.0001,1.2,447,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 447}",0.6915232133541994,0.750339071465832,0.7594947796230117,0.7485250219490781,0.7439859525899912,0.7387555189786658,0.02417432931978209,19,0.7259281992704388,0.8036273460733019,0.8425873343846515,0.8138131484565833,0.7721924135627702,0.791629688349549,0.039817646090558094
4.111992597579956,0.005754960378392111,0.015334224700927735,0.001291122549019583,0.0001,1.6999999999999997,447,"{'SVM__alpha': 0.0001, 'SVM__gamma_frac': 1.6999999999999997, 'SVM__n_iter': 447}",0.8032863849765258,0.7499739175795515,0.763015906383575,0.717260755048288,0.7221685689201053,0.7511817605025333,0.031145113424385036,15,0.8085913822493858,0.7816693910330053,0.8419626592812307,0.7426027107204212,0.7461722916261921,0.784199686982047,0.037720841443693885
3.721571445465088,0.0074705933203484355,0.014521551132202149,0.0005564399399498336,1e-05,0.2,447,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 447}",0.7194574856546687,0.739775691184142,0.6991976736038119,0.7243898156277436,0.711044776119403,0.7187815879326295,0.013540119671450086,27,0.939418407963465,0.9290269745091216,0.9227816389203167,0.9346266265304831,0.9339002678413559,0.9319507831529485,0.005645315076886205
4.025287675857544,0.20633757424933144,0.01741328239440918,0.010123485772287761,1e-05,0.7,447,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 0.7, 'SVM__n_iter': 447}",0.7935315597287428,0.6613458528951487,0.7020005605773947,0.7664091308165056,0.7420719929762949,0.733052675216257,0.04684310034080402,23,0.8528360762997634,0.7402830933921534,0.8079888519520005,0.8575905847323879,0.868789387632147,0.8254975988016904,0.04737003108810459
4.156416130065918,0.28940128592649045,0.016394519805908205,0.0012151175220984796,1e-05,1.2,447,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 447}",0.7164580073030777,0.7326291079812207,0.7573575783056548,0.677190517998244,0.794881474978051,0.7356951284283597,0.039402670471971976,21,0.7417618006639138,0.7734787860486185,0.8464489622967077,0.7226002877057106,0.8247669212651193,0.781811351596014,0.04733402570704908
4.080143642425537,0.08190707059770914,0.014331436157226563,0.0002407798945075601,1e-05,1.6999999999999997,447,"{'SVM__alpha': 1e-05, 'SVM__gamma_frac': 1.6999999999999997, 'SVM__n_iter': 447}",0.7869327073552426,0.8120500782472614,0.7663793707518743,0.6897629499561018,0.7482879719051799,0.7607400913087538,0.04132803585057149,13,0.7952025987610152,0.8152633444715058,0.8090219684691966,0.7187349243735633,0.7587905227381376,0.7794026717626837,0.0361064108943288
3.621587324142456,0.017031615906284724,0.015122795104980468,0.0006636435278268679,1e-06,0.2,447,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 447}",0.6555816379760042,0.690453834115806,0.6880036437530657,0.6852589991220369,0.7190781387181738,0.6876544287135358,0.020148883370390152,35,0.9064218456980176,0.9203035316103084,0.9145134305147236,0.8813765124741599,0.9262688629512319,0.9097768366496883,0.015640127476001808
3.9272205352783205,0.035896889848664786,0.014208078384399414,0.00040187571474464134,1e-06,0.7,447,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 0.7, 'SVM__n_iter': 447}",0.7331768388106418,0.6823943661971832,0.695588956625324,0.7011589113257243,0.6443810359964881,0.6913650329545316,0.028806630551535695,34,0.8108173755489763,0.7633663539663054,0.8370821120134198,0.8032102762018479,0.7330219795811896,0.7894996194623477,0.036821715881263956
3.9972322940826417,0.04108318316315647,0.014817142486572265,0.0005098051040692981,1e-06,1.2,447,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 447}",0.8072769953051644,0.7612676056338028,0.756183869385467,0.7481211589113258,0.801369622475856,0.7748506552778774,0.024502296609944855,7,0.8330685555606615,0.7953420994470303,0.8447343820303254,0.7987511651208123,0.8240318309914496,0.8191856066300559,0.01926157480896032
4.049807357788086,0.037151989919334626,0.014820671081542969,0.0002559616206425636,1e-06,1.6999999999999997,447,"{'SVM__alpha': 1e-06, 'SVM__gamma_frac': 1.6999999999999997, 'SVM__n_iter': 447}",0.7946270213875848,0.798226395409494,0.751962020881508,0.6834767339771729,0.719209833187006,0.749568317700565,0.04402673635259528,16,0.8269343548065919,0.8139339849930085,0.790508869949633,0.7180505864350468,0.7325761230454892,0.7764007838459539,0.04355862143836863
3.6811455726623534,0.08496089282241043,0.015116453170776367,0.0011652003764554657,1e-07,0.2,447,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 447}",0.6538601982263955,0.7035472091810121,0.6880036437530656,0.7363564530289728,0.6174890254609305,0.6798525780475458,0.040926623492306226,36,0.897056152582021,0.9127004706917264,0.9203353587950324,0.9395714320016939,0.840682962713951,0.9020692753568851,0.03360504322651763
3.9524117946624755,0.046410540851131034,0.014516019821166992,0.0005529317332103677,1e-07,0.7,447,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 0.7, 'SVM__n_iter': 447}",0.6389410537297862,0.7086854460093897,0.7653282881367809,0.6750395083406497,0.7414661984196664,0.7058674992104613,0.04526446809088756,31,0.6849997921166249,0.78723628899728,0.845636447826524,0.7751835269926022,0.8685951098760769,0.7923302331618217,0.06402759610774304
4.0083354949951175,0.07230329186445375,0.01462697982788086,0.0010645980380708257,1e-07,1.2,447,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 447}",0.8125195618153365,0.7226917057902973,0.6884591128862727,0.7318173836698858,0.7760228270412642,0.7463118936180737,0.04333131803379589,17,0.8385107234997933,0.7703419353285761,0.7679725142954497,0.7864751029781252,0.8173341599233367,0.7961268872050562,0.027556586839358074
4.027836847305298,0.022467504522068846,0.01461343765258789,0.0005945709925830179,1e-07,1.6999999999999997,447,"{'SVM__alpha': 1e-07, 'SVM__gamma_frac': 1.6999999999999997, 'SVM__n_iter': 447}",0.8045644235785081,0.6611632759520084,0.7741749001471514,0.6972256365232661,0.7180333625987708,0.7310503442958011,0.051918838375890834,24,0.826346810740787,0.6660391871103555,0.8176429217321413,0.7209358294023013,0.7348741669522622,0.7531677831875695,0.060790066718408794
3.6329653739929197,0.04541870295841033,0.014714336395263672,0.0007446584637044268,1e-08,0.2,447,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 447}",0.6910015649452269,0.7069900886802295,0.6696797701632682,0.708252853380158,0.7001843722563652,0.695217999323617,0.01416379610293473,33,0.9278967454216422,0.9290368216163698,0.8924171868652232,0.930381439270738,0.9064694492771339,0.9172403284902215,0.015215817188669085
3.9242315769195555,0.016043755549411384,0.01412649154663086,0.00037183000288216735,1e-08,0.7,447,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 0.7, 'SVM__n_iter': 447}",0.7343505477308294,0.6851069379238394,0.6831336276364656,0.748323090430202,0.7333977172958736,0.7168401473027022,0.027258595775707647,28,0.8100307010921537,0.7710142739290177,0.7812348472603848,0.850354284042811,0.8507450224510867,0.8126758257550908,0.03346683931823117
4.001288795471192,0.03638207850791919,0.014127016067504883,0.00048269568650515746,1e-08,1.2,447,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 447}",0.732811684924361,0.7275691184141889,0.7563940859084856,0.7304389815627743,0.7003511852502196,0.7295235792964794,0.01781587581221845,25,0.756176324490631,0.7762720821380039,0.8413478129818845,0.7654439901595042,0.7328233360328482,0.7744127091605744,0.03640451893638014
4.03311939239502,0.02979016715786107,0.014819145202636719,0.0008661568146572883,1e-08,1.6999999999999997,447,"{'SVM__alpha': 1e-08, 'SVM__gamma_frac': 1.6999999999999997, 'SVM__n_iter': 447}",0.8044600938967137,0.8106937923839332,0.7699004975124377,0.6960491659350306,0.8119929762949956,0.778657559398926,0.044029592488327066,5,0.8103540144468004,0.8163388674076067,0.8089258646071319,0.724408271430037,0.8255926017284172,0.7971239239239987,0.036828160110878076
3.6069580078125,0.018360239264964353,0.014807033538818359,0.0005114549757402957,1e-09,0.2,447,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 447}",0.6865675534689619,0.7076160667709963,0.684184710251559,0.7322563652326601,0.6842844600526778,0.6989738464392834,0.018808889269110753,32,0.9205376739382083,0.9312376500863263,0.9098294593284089,0.931447784032988,0.9078381251541671,0.9201781385080198,0.01008779522661388
3.944648551940918,0.03921108269125629,0.014518404006958007,0.0003173470262035448,1e-09,0.7,447,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 0.7, 'SVM__n_iter': 447}",0.6241262389149713,0.6911580594679186,0.7098836801905962,0.7762247585601405,0.7524582967515365,0.7106939929352722,0.0527600306568199,30,0.6902428296647388,0.7803750434913904,0.8269125760640228,0.8653655150434287,0.8586678439753158,0.8043127616477793,0.06446336791825585
3.980542755126953,0.037741628789496336,0.014625453948974609,0.0005924020090942911,1e-09,1.2,447,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 447}",0.8150495565988525,0.7577464788732395,0.6908065307266483,0.6744337137840211,0.7683582089552239,0.7413253278278589,0.051890696461306944,18,0.8349854591049636,0.798528732764827,0.7673849702296447,0.7078782904430624,0.8090691694298492,0.7835693243944694,0.04360896890446442
3.9907772541046143,0.022505219435175212,0.014515972137451172,0.0003156747557526137,1e-09,1.6999999999999997,447,"{'SVM__alpha': 1e-09, 'SVM__gamma_frac': 1.6999999999999997, 'SVM__n_iter': 447}",0.8032081377151801,0.6763432446531039,0.7743851166701703,0.710974539069359,0.719209833187006,0.7368418053340039,0.045753074338752656,20,0.8293840962653205,0.6991703265081939,0.8159283414657588,0.7287615120484952,0.731598185576732,0.7609684923729001,0.051807716945323413
